"module","http_method","path","operation_id","file_path","class_name","function_name","error_class_name","status_code","reason","message"
"user_handler","GET","/couponBrandLogo","find_coupon_brand_logos","clubjt_impl/api/user/service/coupon_brand_logo.py","CouponBrandLogoService","get_coupon_url","ClubjtError","400","飲食クーポン設定が存在しません(クーポンコード:{coupon.code})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/couponSpot","find_coupon_spots","clubjt_impl/entity_base.py","AbstractTable","get","ClubjtError","404","指定されたレコードは存在しません({self.table_name}:{self.partition_key}={partition_key})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/couponSpot","find_coupon_spots","clubjt_impl/util/crypt_util.py","CryptUtil","get_decrypt_user_id","ClubjtError","403","内部ID復号エラー（内部ID={user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/couponSpot","find_coupon_spots","clubjt_impl/util/secrets_manager_util.py","SecretsManagerUtil","get_secret_values","ClubjtError","500","SecretsManagerが使用できません（{secret_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/couponSpot","find_coupon_spots","clubjt_impl/api/user_handler_util.py","","verify_authorization","ClubjtError","500","内部ID不一致:{access_token_entity.userId}/{user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/couponSpot","find_coupon_spots","clubjt_impl/api/user/service/coupon_spot.py","CouponSpotService","find_coupon_spots","ClubjtError","500","クーポンスポット・スポット定義不良（ID: {event_spot.id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/crowdfunding/mevius","get_mevius_crowdfunding_status","clubjt_impl/entity_base.py","AbstractTable","get","ClubjtError","404","指定されたレコードは存在しません({self.table_name}:{self.partition_key}={partition_key})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/crowdfunding/mevius","get_mevius_crowdfunding_status","clubjt_impl/util/crypt_util.py","CryptUtil","get_decrypt_user_id","ClubjtError","403","内部ID復号エラー（内部ID={user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/crowdfunding/mevius","get_mevius_crowdfunding_status","clubjt_impl/util/secrets_manager_util.py","SecretsManagerUtil","get_secret_values","ClubjtError","500","SecretsManagerが使用できません（{secret_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/crowdfunding/mevius","get_mevius_crowdfunding_status","clubjt_impl/module/promotion/service/plan.py","PlanService","_detect_conflict_keys","ClubjtModuleError","500","施策・Entity属性名重複({plan_entity_table_name}, {plan_sub_entity_table_name}:{[snakecase(key) for key in duplicated_keys - common_and_shared_keys]})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/crowdfunding/mevius","get_mevius_crowdfunding_status","clubjt_impl/api/user_handler_util.py","","verify_authorization","ClubjtError","500","内部ID不一致:{access_token_entity.userId}/{user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/crowdfunding/mevius","get_mevius_crowdfunding_status","clubjt_impl/api/user/service/crowdfunding.py","CrowdfundingService","_get_campaigns","ClubjtError","404","クラウドファンディング・参照エラー（対象キャンペーンなし）（CPN_ID={plan_group_id}）","指定されたクラウドファンディングがありません。"
"user_handler","GET","/crowdfunding/{planGroupId}","get_crowdfunding","clubjt_impl/entity_base.py","AbstractTable","get","ClubjtError","404","指定されたレコードは存在しません({self.table_name}:{self.partition_key}={partition_key})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/crowdfunding/{planGroupId}","get_crowdfunding","clubjt_impl/util/crypt_util.py","CryptUtil","get_decrypt_user_id","ClubjtError","403","内部ID復号エラー（内部ID={user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/crowdfunding/{planGroupId}","get_crowdfunding","clubjt_impl/util/secrets_manager_util.py","SecretsManagerUtil","get_secret_values","ClubjtError","500","SecretsManagerが使用できません（{secret_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/crowdfunding/{planGroupId}","get_crowdfunding","clubjt_impl/module/promotion/service/plan.py","PlanService","_detect_conflict_keys","ClubjtModuleError","500","施策・Entity属性名重複({plan_entity_table_name}, {plan_sub_entity_table_name}:{[snakecase(key) for key in duplicated_keys - common_and_shared_keys]})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/crowdfunding/{planGroupId}","get_crowdfunding","clubjt_impl/api/user_handler_util.py","","verify_authorization","ClubjtError","500","内部ID不一致:{access_token_entity.userId}/{user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/crowdfunding/{planGroupId}","get_crowdfunding","clubjt_impl/api/user/service/crowdfunding.py","CrowdfundingService","_get_campaigns","ClubjtError","404","クラウドファンディング・参照エラー（対象キャンペーンなし）（CPN_ID={plan_group_id}）","指定されたクラウドファンディングがありません。"
"user_handler","GET","/dc/beforeLogin/{family}","get_dc_before_login","clubjt_impl/entity_base.py","AbstractTable","get","ClubjtError","404","指定されたレコードは存在しません({self.table_name}:{self.partition_key}={partition_key})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/dc/beforeLogin/{family}","get_dc_before_login","clubjt_impl/util/crypt_util.py","CryptUtil","get_decrypt_user_id","ClubjtError","403","内部ID復号エラー（内部ID={user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/dc/beforeLogin/{family}","get_dc_before_login","clubjt_impl/util/secrets_manager_util.py","SecretsManagerUtil","get_secret_values","ClubjtError","500","SecretsManagerが使用できません（{secret_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/dc/beforeLogin/{family}","get_dc_before_login","clubjt_impl/api/user_handler_util.py","","verify_authorization","ClubjtError","500","内部ID不一致:{access_token_entity.userId}/{user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/dc/beforeLogin/{family}","get_dc_before_login","clubjt_impl/api/user/service/dc.py","DcService","get_dc_before_login","ClubjtError","500","DC・テキスト未設定エラー","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/dc/{family}","get_dc","clubjt_impl/entity_base.py","AbstractTable","get","ClubjtError","404","指定されたレコードは存在しません({self.table_name}:{self.partition_key}={partition_key})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/dc/{family}","get_dc","clubjt_impl/util/crypt_util.py","CryptUtil","get_decrypt_user_id","ClubjtError","403","内部ID復号エラー（内部ID={user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/dc/{family}","get_dc","clubjt_impl/util/secrets_manager_util.py","SecretsManagerUtil","get_secret_values","ClubjtError","500","SecretsManagerが使用できません（{secret_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/dc/{family}","get_dc","clubjt_impl/api/user_handler_util.py","","verify_authorization","ClubjtError","500","内部ID不一致:{access_token_entity.userId}/{user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/dc/{family}","get_dc","clubjt_impl/api/user/service/dc.py","DcService","get_dc","ClubjtError","500","DC・テキスト未設定エラー","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/dcMonitor/serial/check","check_dc_monitor_serial","clubjt_impl/entity_base.py","AbstractTable","get","ClubjtError","404","指定されたレコードは存在しません({self.table_name}:{self.partition_key}={partition_key})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/dcMonitor/serial/check","check_dc_monitor_serial","clubjt_impl/entity_base.py","AbstractTable","update","ClubjtError","409","指定されたレコードは更新できません({self.table_name}:{self.partition_key}={getattr(data, self.partition_key)})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/dcMonitor/serial/check","check_dc_monitor_serial","clubjt_impl/util/crypt_util.py","CryptUtil","get_decrypt_user_id","ClubjtError","403","内部ID復号エラー（内部ID={user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/dcMonitor/serial/check","check_dc_monitor_serial","clubjt_impl/util/secrets_manager_util.py","SecretsManagerUtil","get_secret_values","ClubjtError","500","SecretsManagerが使用できません（{secret_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/dcMonitor/serial/check","check_dc_monitor_serial","clubjt_impl/module/user/service/login_user.py","LoginUserService","get_login_user","ClubjtError","500","ログインユーザー取得・未知のエラー","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/dcMonitor/serial/check","check_dc_monitor_serial","clubjt_impl/api/user_handler_util.py","","verify_authorization","ClubjtError","500","内部ID不一致:{access_token_entity.userId}/{user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/dcMonitor/serial/check","check_dc_monitor_serial","clubjt_impl/api/user/service/dc_monitor.py","DcMonitorService","check_dc_monitor_serial","ClubjtError","500","DC施策シリアルチェック・施策情報取得エラー（施策コード:{account_serial.dcMonitorCode}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/device","find_user_device","clubjt_impl/entity_base.py","AbstractTable","get","ClubjtError","404","指定されたレコードは存在しません({self.table_name}:{self.partition_key}={partition_key})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/device","find_user_device","clubjt_impl/external_service/google_map_client.py","GoogleMapClient","get_full_address","ClubjtError","","GoogleMap・通信エラー","指定された緯度経度で都道府県が抽出できません({lat}:{lng})"
"user_handler","GET","/device","find_user_device","clubjt_impl/util/crypt_util.py","CryptUtil","get_decrypt_user_id","ClubjtError","403","内部ID復号エラー（内部ID={user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/device","find_user_device","clubjt_impl/util/secrets_manager_util.py","SecretsManagerUtil","get_secret_values","ClubjtError","500","SecretsManagerが使用できません（{secret_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/device","find_user_device","clubjt_impl/util/entity_util.py","EntityUtil","generate_model","ClubjtError","400","Entityのモデル化・Entity Nullエラー（model: {model.__name__}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/device","find_user_device","clubjt_impl/module/promotion/service/user_device.py","UserDeviceService","_entity_to_model","ClubjtModuleError","400","デバイスシリアル変換エラー","デバイスシリアル情報の変換に失敗しました。"
"user_handler","GET","/device","find_user_device","clubjt_impl/api/user_handler_util.py","","verify_authorization","ClubjtError","500","内部ID不一致:{access_token_entity.userId}/{user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/entity_base.py","AbstractTable","create","ClubjtError","409","指定されたレコードは作成できません({self.table_name}:{self.partition_key}={getattr(data, self.partition_key)})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/entity_base.py","AbstractTable","copy","ClubjtError","409","指定されたレコードは作成できません。({self.table_name}:{self.partition_key}={getattr(data, self.partition_key)})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/entity_base.py","AbstractTable","get","ClubjtError","404","指定されたレコードは存在しません({self.table_name}:{self.partition_key}={partition_key})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/external_service/giftee_client.py","GifteeClient","issue_giftee_box","ClubjtError","","giftee for business APIエラー（Box発行失敗:ステータス={response.status_code},gift_box_config_code={gift_box_config_code},issue_identity={issue_identity}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/util/mission_util.py","MissionUtil","_get_information_manager","ClubjtError","403","お知らせ登録元未設定エラー(コード:{information_manager_code})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/util/crypt_util.py","CryptUtil","get_decrypt_user_id","ClubjtError","403","内部ID復号エラー（内部ID={user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/util/database.py","DatabaseUtil","advisory_xact_lock","ClubjtError","500","排他ロック・DB接続エラー","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/util/plan_util.py","PlanUtil","apply_campaign","ClubjtError","400","キャンペーン応募に失敗しました。","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/util/plan_util.py","PlanUtil","raise_qualifications_questionnaire_plan_error","ClubjtError","400","アンケート回答上限エラー","このアンケートには回答済みです。"
"user_handler","POST","/device","register_user_device","clubjt_impl/util/plan_util.py","PlanUtil","raise_qualifications_error","ClubjtError","400","キャンペーン権限エラー","このキャンペーンには応募できません。"
"user_handler","POST","/device","register_user_device","clubjt_impl/util/plan_util.py","PlanUtil","get_exclusive_lock_key","ClubjtError","500","CPN応募排他ロック取得エラー・排他キー桁不正（{user_id}, {plan_group_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/util/secrets_manager_util.py","SecretsManagerUtil","get_secret_values","ClubjtError","500","SecretsManagerが使用できません（{secret_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/util/entity_util.py","EntityUtil","generate_model","ClubjtError","400","Entityのモデル化・Entity Nullエラー（model: {model.__name__}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/util/ticket_util.py","TicketUtil","use_user_ticket","ClubjtError","400","ユーザーチケットの利用エラー（チケットなし）（内部ID={user_id}、チケットID={ticket_id}）","指定されたチケットは利用ができません。チケットがありません。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/plan.py","PlanService","_detect_conflict_keys","ClubjtModuleError","500","施策・Entity属性名重複({plan_entity_table_name}, {plan_sub_entity_table_name}:{[snakecase(key) for key in duplicated_keys - common_and_shared_keys]})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/ticket.py","TicketService","_check_ticket_is_valid","ClubjtModuleError","400","指定されたチケットは無効なチケットです。","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/ticket.py","TicketService","_update_ticket_status","ClubjtModuleError","409","ClubjtModuleError.get_update_conflict_reason('user_ticket', id)","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/device.py","DeviceService","get_device","ClubjtModuleError","404","ClubjtModuleError.get_not_found_reason()","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/point.py","PointService","_check_has_enough_point","ClubjtModuleError","400","ポイント残高が不足しています。","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/campaign.py","CampaignService","apply_campaign","ClubjtModuleError","404","施策終了日時が未登録です。","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/campaign.py","CampaignService","_get_plan_from_id_for_apply_campaign","ClubjtModuleError","404","IW当選確率が設定されていません。","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/campaign.py","CampaignService","_check_duplicate_application","ClubjtModuleError","400","対象の取引情報は既に登録されています。","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/campaign.py","CampaignService","_check_ticket_exists","ClubjtModuleError","404","利用チケットIDが存在しません。","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/campaign.py","CampaignService","_check_enough_stock_count","ClubjtModuleError","404","在庫が存在しません。","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/user_coupon.py","UserCouponService","use_user_coupon","ClubjtModuleError","500","GifteeBox・クーポン設定エラー（Giftee For Business,クーポンコード:{user_coupon.coupon.code})","指定されたクーポンが発行できませんでした。しばらくしてから改めてお試しください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/user_device.py","UserDeviceService","create_user_device","ClubjtModuleError","400","ClubjtModuleError.get_not_found_reason('pii_device_serial_number', body.serialNumber)","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/user_device.py","UserDeviceService","_is_valid_device_serial","ClubjtModuleError","404","ClubjtModuleError.get_not_found_reason('pii_device_serial_number', serial_number)","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/promotion/service/user_device.py","UserDeviceService","_update_device_serial","ClubjtModuleError","409","ClubjtModuleError.get_update_conflict_reason('pii_device_serial_number', serial_number)","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/user/service/user.py","UserService","get_user","ClubjtModuleError","404","ClubjtModuleError.get_not_found_reason('pii_user', user_id)","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/user/service/user.py","UserService","_get_tobacco_brand_code","ClubjtModuleError","404","ClubjtModuleError.get_not_found_reason('tobacco', tobacco_code)","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/user/service/login_user.py","LoginUserService","get_login_user","ClubjtError","500","ログインユーザー取得・未知のエラー","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/user/service/login_user.py","LoginUserService","lock_login_user","ClubjtModuleError","404","ユーザーロック・ユーザー不明","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/user/service/login_user.py","LoginUserService","set_serial_accumulation_status","ClubjtModuleError","404","シリアル蓄積状況設定・ユーザー不明","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/module/common/service/stock.py","StockService","carryover_stock_actual_list","ClubjtModuleError","404","施策終了後の対象日を持つ在庫実績が存在します。","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/api/user_handler_util.py","","verify_authorization","ClubjtError","500","内部ID不一致:{access_token_entity.userId}/{user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device","register_user_device","clubjt_impl/api/user/service/device.py","DeviceService","register_user_device","ClubjtError","500","デバイス登録・デバイスマスタ画像未指定（デバイスコード: {device_code}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/device/pxc","get_user_pxc_device_count","clubjt_impl/entity_base.py","AbstractTable","get","ClubjtError","404","指定されたレコードは存在しません({self.table_name}:{self.partition_key}={partition_key})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/device/pxc","get_user_pxc_device_count","clubjt_impl/util/crypt_util.py","CryptUtil","get_decrypt_user_id","ClubjtError","403","内部ID復号エラー（内部ID={user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/device/pxc","get_user_pxc_device_count","clubjt_impl/util/secrets_manager_util.py","SecretsManagerUtil","get_secret_values","ClubjtError","500","SecretsManagerが使用できません（{secret_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","GET","/device/pxc","get_user_pxc_device_count","clubjt_impl/api/user_handler_util.py","","verify_authorization","ClubjtError","500","内部ID不一致:{access_token_entity.userId}/{user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/entity_base.py","AbstractTable","create","ClubjtError","409","指定されたレコードは作成できません({self.table_name}:{self.partition_key}={getattr(data, self.partition_key)})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/entity_base.py","AbstractTable","copy","ClubjtError","409","指定されたレコードは作成できません。({self.table_name}:{self.partition_key}={getattr(data, self.partition_key)})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/entity_base.py","AbstractTable","get","ClubjtError","404","指定されたレコードは存在しません({self.table_name}:{self.partition_key}={partition_key})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/entity_base.py","AbstractTable","update","ClubjtError","409","指定されたレコードは更新できません({self.table_name}:{self.partition_key}={getattr(data, self.partition_key)})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/external_service/giftee_client.py","GifteeClient","issue_giftee_box","ClubjtError","","giftee for business APIエラー（Box発行失敗:ステータス={response.status_code},gift_box_config_code={gift_box_config_code},issue_identity={issue_identity}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/external_service/line_client.py","LineClient","set_line_rich_menu_delivered","ClubjtError","500","LINE-API({self.__class__.__name__}・コネクションエラー","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/crypt_util.py","CryptUtil","get_decrypt_user_id","ClubjtError","403","内部ID復号エラー（内部ID={user_id}","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/database.py","DatabaseUtil","advisory_xact_lock","ClubjtError","500","排他ロック・DB接続エラー","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/introduce_util.py","IntroduceUtil","get_plan_group_id_by_plan_id","ClubjtError","404","CJTキャンペーンデータエラー(plan_id:{plan_id})","指定されたキャンペーンがありません。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/introduce_util.py","IntroduceUtil","get_introducer","ClubjtError","400","紹介者照合エラー（リクエストパラメータ不足）","このキャンペーンには応募できません。キャンペーン対象者ではありません。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/pxc_util.py","PxcUtil","create_pxc_coupon_information","ClubjtError","403","お知らせ登録元未設定エラー(code:{information_manager_code})","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/plan_util.py","PlanUtil","apply_campaign","ClubjtError","400","キャンペーン応募に失敗しました。","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/plan_util.py","PlanUtil","raise_qualifications_questionnaire_plan_error","ClubjtError","400","アンケート回答上限エラー","このアンケートには回答済みです。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/plan_util.py","PlanUtil","raise_qualifications_error","ClubjtError","400","キャンペーン権限エラー","このキャンペーンには応募できません。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/plan_util.py","PlanUtil","get_exclusive_lock_key","ClubjtError","500","CPN応募排他ロック取得エラー・排他キー桁不正（{user_id}, {plan_group_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/secrets_manager_util.py","SecretsManagerUtil","get_secret_values","ClubjtError","500","SecretsManagerが使用できません（{secret_id}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/entity_util.py","EntityUtil","generate_model","ClubjtError","400","Entityのモデル化・Entity Nullエラー（model: {model.__name__}）","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/ticket_util.py","TicketUtil","use_user_ticket","ClubjtError","400","ユーザーチケットの利用エラー（チケットなし）（内部ID={user_id}、チケットID={ticket_id}）","指定されたチケットは利用ができません。チケットがありません。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/pxc_device_util.py","PxcDeviceUtil","register_user_pxc_device_with_dc_monitor","ClubjtError","400","","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
"user_handler","POST","/device/pxc","register_user_pxc_device","clubjt_impl/util/pxc_device_util.py","PxcDeviceUtil","_find_account_serials","ClubjtError","","","ただいま混み合っております。 誠に申し訳ございませんが、しばらくしてからもう一度やり直してください。"
